Country,League,Season,Date,Time,Home,Away,HG,AG,Res
Mexico,Liga MX,2016/2017,07/08/2016,18:45,Toluca,Pachuca,2,0,H
Mexico,Liga MX,2016/2017,08/08/2016,00:00,Puebla,Santos Laguna,0,0,D
Mexico,Liga MX,2016/2017,13/08/2016,03:00,Club Tijuana,Club Leon,2,0,H
Mexico,Liga MX,2016/2017,13/08/2016,23:00,Queretaro,Cruz Azul,0,0,D
Mexico,Liga MX,2016/2017,14/08/2016,01:00,Atlas,Puebla,3,2,H
Mexico,Liga MX,2016/2017,14/08/2016,01:00,Monterrey,Necaxa,2,1,H
Mexico,Liga MX,2016/2017,14/08/2016,01:06,Pachuca,UNAM Pumas,3,0,H
Mexico,Liga MX,2016/2017,14/08/2016,03:00,Club America,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,14/08/2016,18:00,Toluca,Tigres UANL,0,0,D
Mexico,Liga MX,2016/2017,14/08/2016,23:00,Chiapas,Veracruz,1,1,D
Mexico,Liga MX,2016/2017,15/08/2016,00:00,Santos Laguna,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2016/2017,20/08/2016,03:00,Veracruz,Toluca,2,2,D
Mexico,Liga MX,2016/2017,20/08/2016,23:00,Cruz Azul,Santos Laguna,3,1,H
Mexico,Liga MX,2016/2017,21/08/2016,01:00,Monarcas,Chiapas,3,2,H
Mexico,Liga MX,2016/2017,21/08/2016,01:00,Tigres UANL,Pachuca,4,2,H
Mexico,Liga MX,2016/2017,21/08/2016,01:06,Club Leon,Queretaro,2,1,H
Mexico,Liga MX,2016/2017,21/08/2016,03:00,Necaxa,Club Tijuana,1,1,D
Mexico,Liga MX,2016/2017,21/08/2016,03:06,Guadalajara Chivas,Atlas,2,2,D
Mexico,Liga MX,2016/2017,21/08/2016,18:00,UNAM Pumas,Monterrey,5,3,H
Mexico,Liga MX,2016/2017,22/08/2016,00:00,Puebla,Club America,2,2,D
Mexico,Liga MX,2016/2017,27/08/2016,03:00,Club Tijuana,UNAM Pumas,1,0,H
Mexico,Liga MX,2016/2017,27/08/2016,23:00,Queretaro,Necaxa,1,2,A
Mexico,Liga MX,2016/2017,28/08/2016,01:00,Atlas,Cruz Azul,1,1,D
Mexico,Liga MX,2016/2017,28/08/2016,01:00,Tigres UANL,Veracruz,1,1,D
Mexico,Liga MX,2016/2017,28/08/2016,01:06,Pachuca,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,28/08/2016,03:00,Club America,Guadalajara Chivas,0,3,A
Mexico,Liga MX,2016/2017,28/08/2016,18:00,Toluca,Monarcas,2,2,D
Mexico,Liga MX,2016/2017,28/08/2016,23:00,Chiapas,Puebla,0,3,A
Mexico,Liga MX,2016/2017,29/08/2016,00:00,Santos Laguna,Club Leon,1,0,H
Mexico,Liga MX,2016/2017,10/09/2016,03:00,Veracruz,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,10/09/2016,23:00,Cruz Azul,Club America,3,4,A
Mexico,Liga MX,2016/2017,11/09/2016,01:00,Monarcas,Tigres UANL,0,2,A
Mexico,Liga MX,2016/2017,11/09/2016,01:00,Monterrey,Club Tijuana,0,0,D
Mexico,Liga MX,2016/2017,11/09/2016,01:06,Club Leon,Atlas,4,1,H
Mexico,Liga MX,2016/2017,11/09/2016,03:00,Necaxa,Santos Laguna,2,1,H
Mexico,Liga MX,2016/2017,11/09/2016,03:06,Guadalajara Chivas,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,11/09/2016,18:00,UNAM Pumas,Queretaro,4,1,H
Mexico,Liga MX,2016/2017,12/09/2016,00:00,Puebla,Toluca,0,2,A
Mexico,Liga MX,2016/2017,17/09/2016,03:00,Veracruz,Monarcas,1,3,A
Mexico,Liga MX,2016/2017,17/09/2016,22:00,Toluca,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2016/2017,17/09/2016,23:00,Queretaro,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,18/09/2016,01:00,Atlas,Necaxa,0,0,D
Mexico,Liga MX,2016/2017,18/09/2016,01:00,Chiapas,Cruz Azul,0,3,A
Mexico,Liga MX,2016/2017,18/09/2016,01:00,Tigres UANL,Puebla,2,1,H
Mexico,Liga MX,2016/2017,18/09/2016,01:06,Pachuca,Club Tijuana,2,2,D
Mexico,Liga MX,2016/2017,18/09/2016,03:00,Club America,Club Leon,0,2,A
Mexico,Liga MX,2016/2017,19/09/2016,00:00,Santos Laguna,UNAM Pumas,3,1,H
Mexico,Liga MX,2016/2017,21/09/2016,01:00,Cruz Azul,Toluca,0,1,A
Mexico,Liga MX,2016/2017,21/09/2016,01:00,Guadalajara Chivas,Tigres UANL,0,1,A
Mexico,Liga MX,2016/2017,21/09/2016,01:00,Monarcas,Pachuca,1,5,A
Mexico,Liga MX,2016/2017,21/09/2016,02:00,Puebla,Veracruz,3,2,H
Mexico,Liga MX,2016/2017,21/09/2016,03:00,Necaxa,Club America,1,1,D
Mexico,Liga MX,2016/2017,22/09/2016,01:30,Club Leon,Chiapas,0,0,D
Mexico,Liga MX,2016/2017,22/09/2016,03:00,UNAM Pumas,Atlas,2,0,H
Mexico,Liga MX,2016/2017,22/09/2016,03:30,Monterrey,Santos Laguna,5,2,H
Mexico,Liga MX,2016/2017,22/09/2016,04:00,Club Tijuana,Queretaro,2,1,H
Mexico,Liga MX,2016/2017,24/09/2016,03:00,Veracruz,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2016/2017,24/09/2016,23:00,Chiapas,Necaxa,2,2,D
Mexico,Liga MX,2016/2017,25/09/2016,01:00,Atlas,Monterrey,3,1,H
Mexico,Liga MX,2016/2017,25/09/2016,01:00,Monarcas,Puebla,2,3,A
Mexico,Liga MX,2016/2017,25/09/2016,01:00,Tigres UANL,Cruz Azul,0,0,D
Mexico,Liga MX,2016/2017,25/09/2016,01:06,Pachuca,Queretaro,2,0,H
Mexico,Liga MX,2016/2017,25/09/2016,03:00,Club America,UNAM Pumas,2,1,H
Mexico,Liga MX,2016/2017,25/09/2016,18:00,Toluca,Club Leon,1,1,D
Mexico,Liga MX,2016/2017,26/09/2016,00:00,Santos Laguna,Club Tijuana,1,2,A
Mexico,Liga MX,2016/2017,01/10/2016,03:00,Club Tijuana,Atlas,1,0,H
Mexico,Liga MX,2016/2017,01/10/2016,23:00,Cruz Azul,Veracruz,5,3,H
Mexico,Liga MX,2016/2017,01/10/2016,23:00,Queretaro,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,02/10/2016,01:00,Monterrey,Club America,1,1,D
Mexico,Liga MX,2016/2017,02/10/2016,01:06,Club Leon,Tigres UANL,3,2,H
Mexico,Liga MX,2016/2017,02/10/2016,03:00,Guadalajara Chivas,Monarcas,2,1,H
Mexico,Liga MX,2016/2017,02/10/2016,03:00,Necaxa,Toluca,3,1,H
Mexico,Liga MX,2016/2017,02/10/2016,18:00,UNAM Pumas,Chiapas,1,0,H
Mexico,Liga MX,2016/2017,03/10/2016,00:00,Puebla,Pachuca,1,1,D
Mexico,Liga MX,2016/2017,15/10/2016,03:00,Veracruz,Club Leon,2,3,A
Mexico,Liga MX,2016/2017,15/10/2016,23:00,Chiapas,Monterrey,1,4,A
Mexico,Liga MX,2016/2017,16/10/2016,01:00,Atlas,Queretaro,2,1,H
Mexico,Liga MX,2016/2017,16/10/2016,01:00,Monarcas,Cruz Azul,1,1,D
Mexico,Liga MX,2016/2017,16/10/2016,01:00,Tigres UANL,Necaxa,0,2,A
Mexico,Liga MX,2016/2017,16/10/2016,01:06,Pachuca,Santos Laguna,3,0,H
Mexico,Liga MX,2016/2017,16/10/2016,03:00,Club America,Club Tijuana,1,0,H
Mexico,Liga MX,2016/2017,16/10/2016,18:00,Toluca,UNAM Pumas,2,1,H
Mexico,Liga MX,2016/2017,17/10/2016,00:00,Puebla,Guadalajara Chivas,0,2,A
Mexico,Liga MX,2016/2017,22/10/2016,03:00,Club Tijuana,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,22/10/2016,23:00,Cruz Azul,Puebla,1,2,A
Mexico,Liga MX,2016/2017,23/10/2016,01:00,Monterrey,Toluca,1,1,D
Mexico,Liga MX,2016/2017,23/10/2016,01:00,Queretaro,Club America,1,1,D
Mexico,Liga MX,2016/2017,23/10/2016,03:00,Club Leon,Monarcas,3,1,H
Mexico,Liga MX,2016/2017,23/10/2016,03:00,Necaxa,Veracruz,3,2,H
Mexico,Liga MX,2016/2017,23/10/2016,18:00,UNAM Pumas,Tigres UANL,1,3,A
Mexico,Liga MX,2016/2017,24/10/2016,00:00,Santos Laguna,Atlas,2,2,D
Mexico,Liga MX,2016/2017,24/10/2016,02:00,Guadalajara Chivas,Pachuca,1,2,A
Mexico,Liga MX,2016/2017,29/10/2016,03:00,Veracruz,UNAM Pumas,1,4,A
Mexico,Liga MX,2016/2017,29/10/2016,23:00,Chiapas,Queretaro,1,2,A
Mexico,Liga MX,2016/2017,30/10/2016,01:00,Monarcas,Necaxa,2,1,H
Mexico,Liga MX,2016/2017,30/10/2016,01:00,Tigres UANL,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,30/10/2016,01:06,Pachuca,Atlas,3,2,H
Mexico,Liga MX,2016/2017,30/10/2016,02:00,Club America,Santos Laguna,3,1,H
Mexico,Liga MX,2016/2017,30/10/2016,02:06,Guadalajara Chivas,Cruz Azul,3,2,H
Mexico,Liga MX,2016/2017,30/10/2016,18:00,Toluca,Club Tijuana,0,1,A
Mexico,Liga MX,2016/2017,31/10/2016,00:00,Puebla,Club Leon,2,2,D
Mexico,Liga MX,2016/2017,05/11/2016,03:00,Club Tijuana,Tigres UANL,0,1,A
Mexico,Liga MX,2016/2017,05/11/2016,23:00,Cruz Azul,Pachuca,2,1,H
Mexico,Liga MX,2016/2017,05/11/2016,23:00,Queretaro,Toluca,2,3,A
Mexico,Liga MX,2016/2017,06/11/2016,01:00,Atlas,Club America,1,1,D
Mexico,Liga MX,2016/2017,06/11/2016,01:00,Monterrey,Veracruz,4,0,H
Mexico,Liga MX,2016/2017,06/11/2016,01:06,Club Leon,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2016/2017,06/11/2016,03:00,Necaxa,Puebla,3,1,H
Mexico,Liga MX,2016/2017,06/11/2016,18:00,UNAM Pumas,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,07/11/2016,00:00,Santos Laguna,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,19/11/2016,03:00,Veracruz,Club Tijuana,2,1,H
Mexico,Liga MX,2016/2017,19/11/2016,23:00,Chiapas,Atlas,1,0,H
Mexico,Liga MX,2016/2017,19/11/2016,23:00,Cruz Azul,Club Leon,2,3,A
Mexico,Liga MX,2016/2017,20/11/2016,01:00,Monarcas,Monterrey,1,2,A
Mexico,Liga MX,2016/2017,20/11/2016,01:00,Tigres UANL,Queretaro,1,2,A
Mexico,Liga MX,2016/2017,20/11/2016,01:06,Pachuca,Club America,3,3,D
Mexico,Liga MX,2016/2017,20/11/2016,03:00,Guadalajara Chivas,Necaxa,1,1,D
Mexico,Liga MX,2016/2017,20/11/2016,18:00,Toluca,Santos Laguna,1,2,A
Mexico,Liga MX,2016/2017,21/11/2016,00:00,Puebla,UNAM Pumas,0,3,A
Mexico,Liga MX,2016/2017,24/11/2016,01:30,Club Leon,Club Tijuana,3,0,H
Mexico,Liga MX,2016/2017,24/11/2016,03:30,UNAM Pumas,Tigres UANL,2,2,D
Mexico,Liga MX,2016/2017,25/11/2016,01:30,Necaxa,Pachuca,2,1,H
Mexico,Liga MX,2016/2017,25/11/2016,03:30,Club America,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2016/2017,27/11/2016,01:00,Tigres UANL,UNAM Pumas,5,0,H
Mexico,Liga MX,2016/2017,27/11/2016,03:00,Club Tijuana,Club Leon,3,2,H
Mexico,Liga MX,2016/2017,28/11/2016,00:06,Guadalajara Chivas,Club America,0,1,A
Mexico,Liga MX,2016/2017,28/11/2016,02:06,Pachuca,Necaxa,0,0,D
Mexico,Liga MX,2016/2017,01/12/2016,02:36,Club Leon,Tigres UANL,0,1,A
Mexico,Liga MX,2016/2017,02/12/2016,03:00,Necaxa,Club America,1,1,D
Mexico,Liga MX,2016/2017,04/12/2016,01:00,Tigres UANL,Club Leon,2,1,H
Mexico,Liga MX,2016/2017,05/12/2016,02:00,Club America,Necaxa,2,0,H
Mexico,Liga MX,2016/2017,23/12/2016,03:00,Club America,Tigres UANL,1,1,D
Mexico,Liga MX,2016/2017,26/12/2016,00:30,Tigres UANL,Club America,0,0,D
Mexico,Liga MX,2016/2017,07/01/2017,03:00,Veracruz,Queretaro,1,0,H
Mexico,Liga MX,2016/2017,07/01/2017,23:00,Cruz Azul,Necaxa,1,0,H
Mexico,Liga MX,2016/2017,08/01/2017,01:00,Monarcas,Club Tijuana,2,0,H
Mexico,Liga MX,2016/2017,08/01/2017,01:00,Tigres UANL,Santos Laguna,0,0,D
Mexico,Liga MX,2016/2017,08/01/2017,01:06,Club Leon,Pachuca,2,4,A
Mexico,Liga MX,2016/2017,08/01/2017,03:06,Guadalajara Chivas,UNAM Pumas,2,1,H
Mexico,Liga MX,2016/2017,08/01/2017,18:00,Toluca,Atlas,4,1,H
Mexico,Liga MX,2016/2017,09/01/2017,00:00,Puebla,Monterrey,2,3,A
Mexico,Liga MX,2016/2017,14/01/2017,03:00,Club Tijuana,Puebla,6,2,H
Mexico,Liga MX,2016/2017,14/01/2017,23:00,Queretaro,Monarcas,0,0,D
Mexico,Liga MX,2016/2017,15/01/2017,01:00,Atlas,Tigres UANL,2,0,H
Mexico,Liga MX,2016/2017,15/01/2017,01:00,Monterrey,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2016/2017,15/01/2017,01:06,Pachuca,Chiapas,1,0,H
Mexico,Liga MX,2016/2017,15/01/2017,03:00,Necaxa,Club Leon,0,1,A
Mexico,Liga MX,2016/2017,15/01/2017,18:00,UNAM Pumas,Cruz Azul,1,0,H
Mexico,Liga MX,2016/2017,15/01/2017,22:00,Toluca,Club America,2,1,H
Mexico,Liga MX,2016/2017,16/01/2017,00:00,Santos Laguna,Veracruz,2,1,H
Mexico,Liga MX,2016/2017,21/01/2017,03:00,Veracruz,Atlas,1,0,H
Mexico,Liga MX,2016/2017,21/01/2017,23:00,Cruz Azul,Monterrey,2,2,D
Mexico,Liga MX,2016/2017,22/01/2017,01:00,Monarcas,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,22/01/2017,01:00,Tigres UANL,Club America,4,2,H
Mexico,Liga MX,2016/2017,22/01/2017,01:06,Club Leon,UNAM Pumas,0,1,A
Mexico,Liga MX,2016/2017,22/01/2017,03:00,Necaxa,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,22/01/2017,03:06,Guadalajara Chivas,Club Tijuana,0,1,A
Mexico,Liga MX,2016/2017,22/01/2017,18:00,Toluca,Chiapas,0,1,A
Mexico,Liga MX,2016/2017,23/01/2017,00:00,Puebla,Queretaro,0,0,D
Mexico,Liga MX,2016/2017,28/01/2017,03:00,Club Tijuana,Cruz Azul,1,0,H
Mexico,Liga MX,2016/2017,28/01/2017,23:00,Queretaro,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2016/2017,29/01/2017,01:00,Atlas,Monarcas,3,1,H
Mexico,Liga MX,2016/2017,29/01/2017,01:00,Monterrey,Club Leon,0,0,D
Mexico,Liga MX,2016/2017,29/01/2017,01:06,Pachuca,Toluca,0,0,D
Mexico,Liga MX,2016/2017,29/01/2017,03:00,Club America,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,29/01/2017,18:00,UNAM Pumas,Necaxa,3,1,H
Mexico,Liga MX,2016/2017,29/01/2017,23:00,Chiapas,Tigres UANL,1,0,H
Mexico,Liga MX,2016/2017,30/01/2017,00:00,Santos Laguna,Puebla,2,0,H
Mexico,Liga MX,2016/2017,04/02/2017,01:30,Puebla,Atlas,1,1,D
Mexico,Liga MX,2016/2017,04/02/2017,03:30,Veracruz,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,04/02/2017,23:00,Cruz Azul,Queretaro,1,1,D
Mexico,Liga MX,2016/2017,05/02/2017,01:00,Monarcas,Club America,0,2,A
Mexico,Liga MX,2016/2017,05/02/2017,01:00,Tigres UANL,Toluca,0,1,A
Mexico,Liga MX,2016/2017,05/02/2017,01:06,Club Leon,Club Tijuana,2,4,A
Mexico,Liga MX,2016/2017,05/02/2017,03:00,Necaxa,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,05/02/2017,18:00,UNAM Pumas,Pachuca,1,1,D
Mexico,Liga MX,2016/2017,05/02/2017,22:00,Guadalajara Chivas,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,08/02/2017,02:00,Chiapas,Club America,2,0,H
Mexico,Liga MX,2016/2017,11/02/2017,03:00,Club Tijuana,Necaxa,1,2,A
Mexico,Liga MX,2016/2017,11/02/2017,23:00,Queretaro,Club Leon,2,1,H
Mexico,Liga MX,2016/2017,12/02/2017,01:00,Atlas,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2016/2017,12/02/2017,01:00,Monterrey,UNAM Pumas,2,0,H
Mexico,Liga MX,2016/2017,12/02/2017,01:06,Pachuca,Tigres UANL,1,0,H
Mexico,Liga MX,2016/2017,12/02/2017,03:00,Club America,Puebla,0,0,D
Mexico,Liga MX,2016/2017,12/02/2017,18:00,Toluca,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,12/02/2017,23:00,Chiapas,Monarcas,1,2,A
Mexico,Liga MX,2016/2017,13/02/2017,00:00,Santos Laguna,Cruz Azul,2,2,D
Mexico,Liga MX,2016/2017,18/02/2017,03:00,Veracruz,Tigres UANL,0,3,A
Mexico,Liga MX,2016/2017,18/02/2017,23:00,Cruz Azul,Atlas,0,1,A
Mexico,Liga MX,2016/2017,19/02/2017,01:00,Monarcas,Toluca,1,2,A
Mexico,Liga MX,2016/2017,19/02/2017,01:00,Monterrey,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,19/02/2017,01:06,Club Leon,Santos Laguna,2,2,D
Mexico,Liga MX,2016/2017,19/02/2017,03:00,Necaxa,Queretaro,1,4,A
Mexico,Liga MX,2016/2017,19/02/2017,03:06,Guadalajara Chivas,Club America,1,0,H
Mexico,Liga MX,2016/2017,19/02/2017,18:00,UNAM Pumas,Club Tijuana,3,3,D
Mexico,Liga MX,2016/2017,19/02/2017,22:00,Puebla,Chiapas,3,0,H
Mexico,Liga MX,2016/2017,25/02/2017,03:00,Club Tijuana,Monterrey,2,0,H
Mexico,Liga MX,2016/2017,25/02/2017,23:00,Queretaro,UNAM Pumas,4,3,H
Mexico,Liga MX,2016/2017,26/02/2017,01:00,Atlas,Club Leon,2,0,H
Mexico,Liga MX,2016/2017,26/02/2017,01:00,Tigres UANL,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,26/02/2017,01:06,Pachuca,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,26/02/2017,03:00,Club America,Cruz Azul,2,0,H
Mexico,Liga MX,2016/2017,26/02/2017,18:00,Toluca,Puebla,1,3,A
Mexico,Liga MX,2016/2017,26/02/2017,23:00,Chiapas,Guadalajara Chivas,4,3,H
Mexico,Liga MX,2016/2017,27/02/2017,00:00,Santos Laguna,Necaxa,2,2,D
Mexico,Liga MX,2016/2017,04/03/2017,03:00,Club Tijuana,Pachuca,2,3,A
Mexico,Liga MX,2016/2017,04/03/2017,23:00,Cruz Azul,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,05/03/2017,01:00,Monarcas,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,05/03/2017,01:00,Monterrey,Queretaro,4,1,H
Mexico,Liga MX,2016/2017,05/03/2017,01:06,Club Leon,Club America,1,1,D
Mexico,Liga MX,2016/2017,05/03/2017,03:00,Necaxa,Atlas,1,1,D
Mexico,Liga MX,2016/2017,05/03/2017,03:06,Guadalajara Chivas,Toluca,2,0,H
Mexico,Liga MX,2016/2017,05/03/2017,18:00,Puebla,Tigres UANL,0,2,A
Mexico,Liga MX,2016/2017,05/03/2017,18:00,UNAM Pumas,Santos Laguna,2,1,H
Mexico,Liga MX,2016/2017,18/03/2017,03:00,Club Tijuana,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,18/03/2017,23:00,Cruz Azul,Tigres UANL,0,0,D
Mexico,Liga MX,2016/2017,18/03/2017,23:00,Queretaro,Pachuca,3,0,H
Mexico,Liga MX,2016/2017,19/03/2017,01:00,Monterrey,Atlas,2,0,H
Mexico,Liga MX,2016/2017,19/03/2017,01:06,Club Leon,Toluca,2,3,A
Mexico,Liga MX,2016/2017,19/03/2017,03:00,Necaxa,Chiapas,2,2,D
Mexico,Liga MX,2016/2017,19/03/2017,03:06,Guadalajara Chivas,Veracruz,2,0,H
Mexico,Liga MX,2016/2017,19/03/2017,18:00,UNAM Pumas,Club America,2,3,A
Mexico,Liga MX,2016/2017,20/03/2017,00:00,Puebla,Monarcas,0,1,A
Mexico,Liga MX,2016/2017,01/04/2017,04:00,Veracruz,Cruz Azul,3,1,H
Mexico,Liga MX,2016/2017,02/04/2017,00:00,Chiapas,UNAM Pumas,0,3,A
Mexico,Liga MX,2016/2017,02/04/2017,02:00,Atlas,Club Tijuana,3,3,D
Mexico,Liga MX,2016/2017,02/04/2017,02:00,Monarcas,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2016/2017,02/04/2017,02:00,Tigres UANL,Club Leon,0,1,A
Mexico,Liga MX,2016/2017,02/04/2017,02:06,Pachuca,Puebla,0,0,D
Mexico,Liga MX,2016/2017,02/04/2017,04:00,Club America,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,02/04/2017,18:00,Toluca,Necaxa,2,0,H
Mexico,Liga MX,2016/2017,03/04/2017,00:00,Santos Laguna,Queretaro,1,0,H
Mexico,Liga MX,2016/2017,08/04/2017,03:00,Club Tijuana,Club America,0,0,D
Mexico,Liga MX,2016/2017,08/04/2017,23:00,Cruz Azul,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,08/04/2017,23:00,Queretaro,Atlas,1,4,A
Mexico,Liga MX,2016/2017,09/04/2017,01:00,Monterrey,Chiapas,4,1,H
Mexico,Liga MX,2016/2017,09/04/2017,01:06,Club Leon,Veracruz,4,0,H
Mexico,Liga MX,2016/2017,09/04/2017,03:00,Necaxa,Tigres UANL,1,1,D
Mexico,Liga MX,2016/2017,09/04/2017,03:06,Guadalajara Chivas,Puebla,3,2,H
Mexico,Liga MX,2016/2017,09/04/2017,18:00,UNAM Pumas,Toluca,0,1,A
Mexico,Liga MX,2016/2017,10/04/2017,00:00,Santos Laguna,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,12/04/2017,01:00,Chiapas,Club Leon,0,0,D
Mexico,Liga MX,2016/2017,12/04/2017,03:00,Tigres UANL,Guadalajara Chivas,3,0,H
Mexico,Liga MX,2016/2017,12/04/2017,03:00,Veracruz,Puebla,3,2,H
Mexico,Liga MX,2016/2017,13/04/2017,01:00,Queretaro,Club Tijuana,0,1,A
Mexico,Liga MX,2016/2017,13/04/2017,01:30,Santos Laguna,Monterrey,2,2,D
Mexico,Liga MX,2016/2017,13/04/2017,03:00,Club America,Necaxa,1,0,H
Mexico,Liga MX,2016/2017,13/04/2017,03:06,Pachuca,Monarcas,0,0,D
Mexico,Liga MX,2016/2017,13/04/2017,03:30,Atlas,UNAM Pumas,1,1,D
Mexico,Liga MX,2016/2017,14/04/2017,03:00,Toluca,Cruz Azul,0,2,A
Mexico,Liga MX,2016/2017,15/04/2017,23:00,Chiapas,Club Tijuana,1,2,A
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Atlas,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Monarcas,Club Leon,1,2,A
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Tigres UANL,UNAM Pumas,4,0,H
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Veracruz,Necaxa,0,1,A
Mexico,Liga MX,2016/2017,16/04/2017,01:06,Pachuca,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2016/2017,16/04/2017,03:00,Club America,Queretaro,1,0,H
Mexico,Liga MX,2016/2017,16/04/2017,18:00,Toluca,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,17/04/2017,00:00,Puebla,Cruz Azul,2,1,H
Mexico,Liga MX,2016/2017,22/04/2017,03:00,Club Tijuana,Toluca,2,0,H
Mexico,Liga MX,2016/2017,22/04/2017,23:00,Cruz Azul,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2016/2017,22/04/2017,23:00,Queretaro,Chiapas,2,2,D
Mexico,Liga MX,2016/2017,23/04/2017,01:00,Atlas,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,23/04/2017,01:00,Monterrey,Tigres UANL,1,0,H
Mexico,Liga MX,2016/2017,23/04/2017,01:06,Club Leon,Puebla,1,0,H
Mexico,Liga MX,2016/2017,23/04/2017,03:00,Necaxa,Monarcas,2,1,H
Mexico,Liga MX,2016/2017,23/04/2017,18:00,UNAM Pumas,Veracruz,0,2,A
Mexico,Liga MX,2016/2017,24/04/2017,01:00,Santos Laguna,Club America,2,1,H
Mexico,Liga MX,2016/2017,29/04/2017,02:30,Veracruz,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,29/04/2017,23:00,Chiapas,Santos Laguna,2,2,D
Mexico,Liga MX,2016/2017,30/04/2017,01:00,Monarcas,UNAM Pumas,4,0,H
Mexico,Liga MX,2016/2017,30/04/2017,01:00,Tigres UANL,Club Tijuana,3,0,H
Mexico,Liga MX,2016/2017,30/04/2017,01:06,Guadalajara Chivas,Club Leon,1,1,D
Mexico,Liga MX,2016/2017,30/04/2017,01:06,Pachuca,Cruz Azul,2,2,D
Mexico,Liga MX,2016/2017,30/04/2017,03:00,Club America,Atlas,1,2,A
Mexico,Liga MX,2016/2017,30/04/2017,18:00,Toluca,Queretaro,1,2,A
Mexico,Liga MX,2016/2017,01/05/2017,00:00,Puebla,Necaxa,0,1,A
Mexico,Liga MX,2016/2017,06/05/2017,23:00,Queretaro,Tigres UANL,1,5,A
Mexico,Liga MX,2016/2017,07/05/2017,01:06,Club Leon,Cruz Azul,1,2,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Atlas,Chiapas,0,1,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Club America,Pachuca,2,3,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Club Tijuana,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Monterrey,Monarcas,1,2,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Necaxa,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2016/2017,07/05/2017,18:00,UNAM Pumas,Puebla,0,1,A
Mexico,Liga MX,2016/2017,08/05/2017,00:00,Santos Laguna,Toluca,2,2,D
Mexico,Liga MX,2016/2017,11/05/2017,01:30,Tigres UANL,Monterrey,4,1,H
Mexico,Liga MX,2016/2017,11/05/2017,03:30,Santos Laguna,Toluca,1,4,A
Mexico,Liga MX,2016/2017,12/05/2017,01:30,Monarcas,Club Tijuana,1,0,H
Mexico,Liga MX,2016/2017,12/05/2017,03:30,Atlas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2016/2017,14/05/2017,01:00,Monterrey,Tigres UANL,0,2,A
Mexico,Liga MX,2016/2017,14/05/2017,03:00,Toluca,Santos Laguna,1,3,A
Mexico,Liga MX,2016/2017,15/05/2017,00:00,Guadalajara Chivas,Atlas,1,0,H
Mexico,Liga MX,2016/2017,15/05/2017,02:00,Club Tijuana,Monarcas,2,0,H
Mexico,Liga MX,2016/2017,19/05/2017,01:30,Toluca,Guadalajara Chivas,1,1,D
